"","removed.pct","comp.pct","management","model_type"
"60",0.186119873817035,0.712894351629926,"organic","null"
"61",0.189274447949527,0.707053302738169,"organic","null"
"62",0.192429022082019,0.701150866911291,"organic","null"
"63",0.195583596214511,0.695395143829775,"organic","null"
"64",0.198738170347003,0.689593277178826,"organic","null"
"65",0.201892744479495,0.683566235110597,"organic","null"
"66",0.205047318611987,0.677482895160296,"organic","null"
"67",0.208201892744479,0.671457066444255,"organic","null"
"68",0.211356466876972,0.665394559116566,"organic","null"
"69",0.214511041009464,0.659130338733999,"organic","null"
"70",0.217665615141956,0.652875410034914,"organic","null"
"71",0.220820189274448,0.646372279478358,"organic","null"
"72",0.22397476340694,0.639840776289577,"organic","null"
"73",0.227129337539432,0.633218897373912,"organic","null"
"74",0.230283911671924,0.626276749535092,"organic","null"
"75",0.233438485804416,0.619520950806975,"organic","null"
"76",0.236593059936909,0.612959087160452,"organic","null"
"77",0.239747634069401,0.606048083761109,"organic","null"
"78",0.242902208201893,0.598961753923924,"organic","null"
"79",0.246056782334385,0.591374090608716,"organic","null"
"80",0.249211356466877,0.583580929145,"organic","null"
"81",0.252365930599369,0.576022356124768,"organic","null"
"82",0.255520504731861,0.568396475489527,"organic","null"
"83",0.258675078864353,0.560495701606586,"organic","null"
"84",0.261829652996845,0.552532924752316,"organic","null"
"85",0.264984227129338,0.544365452951576,"organic","null"
"86",0.26813880126183,0.536062311190407,"organic","null"
"87",0.271293375394322,0.527214932139827,"organic","null"
"88",0.274447949526814,0.518008367906546,"organic","null"
"89",0.277602523659306,0.508747624789934,"organic","null"
"90",0.280757097791798,0.499780435883426,"organic","null"
"91",0.28391167192429,0.490335157204694,"organic","null"
"92",0.287066246056782,0.480306718669523,"organic","null"
"93",0.290220820189274,0.469908976230009,"organic","null"
"94",0.293375394321767,0.459247447721058,"organic","null"
"95",0.296529968454259,0.448698030231866,"organic","null"
"96",0.299684542586751,0.438317974589736,"organic","null"
"97",0.302839116719243,0.42721594251994,"organic","null"
"98",0.305993690851735,0.415867800494527,"organic","null"
"99",0.309148264984227,0.404048553367502,"organic","null"
"100",0.312302839116719,0.391796175960531,"organic","null"
"101",0.315457413249211,0.379593881401514,"organic","null"
"102",0.318611987381703,0.36514171731919,"organic","null"
"103",0.321766561514196,0.351752987400886,"organic","null"
"104",0.324921135646688,0.337556044931708,"organic","null"
"105",0.32807570977918,0.323659161029202,"organic","null"
"106",0.331230283911672,0.309513152883691,"organic","null"
"107",0.334384858044164,0.296981784689348,"organic","null"
"108",0.337539432176656,0.283363223839852,"organic","null"
"109",0.340694006309148,0.270226384895873,"organic","null"
"110",0.34384858044164,0.256023342446866,"organic","null"
"111",0.347003154574132,0.243641037214196,"organic","null"
"112",0.350157728706625,0.231322509610546,"organic","null"
"113",0.353312302839117,0.219769487039028,"organic","null"
"114",0.356466876971609,0.2080467919074,"organic","null"
"115",0.359621451104101,0.196792455248332,"organic","null"
"116",0.362776025236593,0.185057905645537,"organic","null"
"117",0.365930599369085,0.174534442395425,"organic","null"
"118",0.369085173501577,0.163964773688078,"organic","null"
"119",0.372239747634069,0.154526369199389,"organic","null"
"120",0.375394321766562,0.145642708800165,"organic","null"
"121",0.378548895899054,0.136605591845858,"organic","null"
"122",0.381703470031546,0.129474605052019,"organic","null"
"123",0.384858044164038,0.122003751158819,"organic","null"
"124",0.38801261829653,0.115197940895732,"organic","null"
"125",0.391167192429022,0.10860224218187,"organic","null"
"126",0.394321766561514,0.101689311646929,"organic","null"
"127",0.397476340694006,0.096153497014186,"organic","null"
"128",0.400630914826498,0.0911116525938383,"organic","null"
"129",0.403785488958991,0.0861799539149262,"organic","null"
"130",0.406940063091483,0.0817923458424951,"organic","null"
"131",0.410094637223975,0.0780469058612741,"organic","null"
"132",0.413249211356467,0.0744860214360176,"organic","null"
"133",0.416403785488959,0.0710744197689407,"organic","null"
"134",0.419558359621451,0.0678392324522399,"organic","null"
"135",0.422712933753943,0.0647819477099177,"organic","null"
"136",0.425867507886435,0.061605530254263,"organic","null"
"137",0.429022082018927,0.059292578791681,"organic","null"
"138",0.43217665615142,0.0569772641917042,"organic","null"
"139",0.435331230283912,0.0543965010230157,"organic","null"
"140",0.438485804416404,0.0526267078280025,"organic","null"
"141",0.441640378548896,0.0506451525966832,"organic","null"
"142",0.444794952681388,0.0485198834229323,"organic","null"
"143",0.44794952681388,0.0466005030097845,"organic","null"
"144",0.451104100946372,0.0444782888041148,"organic","null"
"145",0.454258675078864,0.0428828054270591,"organic","null"
"146",0.457413249211356,0.0413364999337724,"organic","null"
"147",0.460567823343849,0.0398766288324513,"organic","null"
"148",0.463722397476341,0.0387263247475897,"organic","null"
"149",0.466876971608833,0.0375264461964155,"organic","null"
"150",0.470031545741325,0.0361644763456246,"organic","null"
"151",0.473186119873817,0.0347434597796825,"organic","null"
"152",0.476340694006309,0.0337997146074784,"organic","null"
"153",0.479495268138801,0.0326820356688666,"organic","null"
"154",0.482649842271293,0.0316225644963877,"organic","null"
"155",0.485804416403785,0.0305518573456249,"organic","null"
"156",0.488958990536278,0.0295992035757375,"organic","null"
"157",0.49211356466877,0.0287320450119805,"organic","null"
"158",0.495268138801262,0.0279591920759324,"organic","null"
"159",0.498422712933754,0.0271970820769411,"organic","null"
"160",0.501577287066246,0.0263902031945407,"organic","null"
"161",0.504731861198738,0.0256788706937027,"organic","null"
"162",0.50788643533123,0.0248391112531456,"organic","null"
"163",0.511041009463722,0.0242044131914345,"organic","null"
"164",0.514195583596215,0.0235826090124274,"organic","null"
"165",0.517350157728707,0.02308426733143,"organic","null"
"166",0.520504731861199,0.0226103401928027,"organic","null"
"167",0.523659305993691,0.022192137166964,"organic","null"
"168",0.526813880126183,0.0217651211428406,"organic","null"
"169",0.529968454258675,0.0213730187889417,"organic","null"
"170",0.533123028391167,0.020897264873078,"organic","null"
"171",0.536277602523659,0.0204534484409515,"organic","null"
"172",0.539432176656151,0.0200556393124109,"organic","null"
"173",0.542586750788643,0.019605636791015,"organic","null"
"174",0.545741324921136,0.0191720985502454,"organic","null"
"175",0.548895899053628,0.0188661814431674,"organic","null"
"176",0.55205047318612,0.0184916741574709,"organic","null"
"177",0.555205047318612,0.0181164223087647,"organic","null"
"178",0.558359621451104,0.0177416399313373,"organic","null"
"179",0.561514195583596,0.0173601614663711,"organic","null"
"180",0.564668769716088,0.0170444105509495,"organic","null"
"181",0.56782334384858,0.0166730491250134,"organic","null"
"182",0.570977917981073,0.0163824925450494,"organic","null"
"183",0.574132492113565,0.0160178608598803,"organic","null"
"184",0.577287066246057,0.0157143817853908,"organic","null"
"185",0.580441640378549,0.0153852037344797,"organic","null"
"186",0.583596214511041,0.0150490521867787,"organic","null"
"187",0.586750788643533,0.0147676481603561,"organic","null"
"188",0.589905362776025,0.0145403326860391,"organic","null"
"189",0.593059936908517,0.0142796376169181,"organic","null"
"190",0.596214511041009,0.014081281457962,"organic","null"
"191",0.599369085173502,0.0137874355708436,"organic","null"
"192",0.602523659305994,0.0135652788979746,"organic","null"
"193",0.605678233438486,0.0133404601835307,"organic","null"
"194",0.608832807570978,0.013115278994207,"organic","null"
"195",0.61198738170347,0.0129162710753652,"organic","null"
"196",0.615141955835962,0.0127205168606068,"organic","null"
"197",0.618296529968454,0.0125087545716774,"organic","null"
"198",0.621451104100946,0.012332766059116,"organic","null"
"199",0.624605678233438,0.0121764364078729,"organic","null"
"200",0.627760252365931,0.0119904494230606,"organic","null"
"201",0.630914826498423,0.0118047324995223,"organic","null"
"202",0.634069400630915,0.011654856669755,"organic","null"
"203",0.637223974763407,0.0114948432656364,"organic","null"
"204",0.640378548895899,0.0113183486387447,"organic","null"
"205",0.643533123028391,0.0111714256577496,"organic","null"
"206",0.646687697160883,0.0110412882863114,"organic","null"
"207",0.649842271293375,0.0108355424588483,"organic","null"
"208",0.652996845425867,0.0106721851026413,"organic","null"
"209",0.65615141955836,0.0105476874713288,"organic","null"
"210",0.659305993690852,0.0104073878307073,"organic","null"
"211",0.662460567823344,0.0102314907144836,"organic","null"
"212",0.665615141955836,0.0100586591884151,"organic","null"
"213",0.668769716088328,0.00987625503502722,"organic","null"
"214",0.67192429022082,0.00971372099599972,"organic","null"
"215",0.675078864353312,0.00958994387156768,"organic","null"
"216",0.678233438485804,0.0094491704913066,"organic","null"
"217",0.681388012618297,0.00929911031836366,"organic","null"
"218",0.684542586750789,0.00911949182766826,"organic","null"
"219",0.687697160883281,0.00896286199461174,"organic","null"
"220",0.690851735015773,0.00884877556572629,"organic","null"
"221",0.694006309148265,0.00876060773389932,"organic","null"
"222",0.697160883280757,0.00865914931692029,"organic","null"
"223",0.700315457413249,0.00856124707963579,"organic","null"
"224",0.703470031545741,0.00846350769717349,"organic","null"
"225",0.706624605678233,0.00836555610118652,"organic","null"
"226",0.709779179810726,0.00824185461596514,"organic","null"
"227",0.712933753943218,0.00816035725184556,"organic","null"
"228",0.71608832807571,0.0080918903959742,"organic","null"
"229",0.719242902208202,0.00800357012817603,"organic","null"
"230",0.722397476340694,0.00790239381527997,"organic","null"
"231",0.725552050473186,0.00783389315506137,"organic","null"
"232",0.728706624605678,0.00775895924572375,"organic","null"
"233",0.73186119873817,0.00767405735208483,"organic","null"
"234",0.735015772870662,0.00760567812157972,"organic","null"
"235",0.738170347003155,0.00753709159839276,"organic","null"
"236",0.741324921135647,0.00745237391782464,"organic","null"
"237",0.744479495268139,0.00738706183715551,"organic","null"
"238",0.747634069400631,0.00730228935360961,"organic","null"
"239",0.750788643533123,0.00722409423918178,"organic","null"
"240",0.753943217665615,0.00716847443927924,"organic","null"
"241",0.757097791798107,0.00710974792064931,"organic","null"
"242",0.760252365930599,0.00705437756199216,"organic","null"
"243",0.763406940063092,0.00698588959919552,"organic","null"
"244",0.766561514195584,0.00693040039389585,"organic","null"
"245",0.769716088328076,0.00686515192316175,"organic","null"
"246",0.772870662460568,0.00677997674342704,"organic","null"
"247",0.77602523659306,0.00667853063678431,"organic","null"
"248",0.779179810725552,0.00661654196376878,"organic","null"
"249",0.782334384858044,0.00655470186668171,"organic","null"
"250",0.785488958990536,0.00646973532338379,"organic","null"
"251",0.788643533123028,0.00640759535342306,"organic","null"
"252",0.79179810725552,0.00631961923426244,"organic","null"
"253",0.794952681388013,0.00624134768779079,"organic","null"
"254",0.798107255520505,0.00615981484661442,"organic","null"
"255",0.801261829652997,0.00606524935536322,"organic","null"
"256",0.804416403785489,0.00598389800632644,"organic","null"
"257",0.807570977917981,0.00593825707630867,"organic","null"
"258",0.810725552050473,0.00582404440332071,"organic","null"
"259",0.813880126182965,0.00574922668084743,"organic","null"
"260",0.817034700315457,0.00567091361965257,"organic","null"
"261",0.82018927444795,0.00558960347806187,"organic","null"
"262",0.823343848580442,0.00551776027631308,"organic","null"
"263",0.826498422712934,0.0054690279783841,"organic","null"
"264",0.829652996845426,0.00538738989998888,"organic","null"
"265",0.832807570977918,0.00530894067596839,"organic","null"
"266",0.83596214511041,0.00518813012949453,"organic","null"
"267",0.839116719242902,0.00509339082395182,"organic","null"
"268",0.842271293375394,0.00501495891847907,"organic","null"
"269",0.845425867507886,0.00493691144798179,"organic","null"
"270",0.848580441640378,0.00485531711225351,"organic","null"
"271",0.851735015772871,0.00474769878323579,"organic","null"
"272",0.854889589905363,0.00466937066796575,"organic","null"
"273",0.858044164037855,0.00457793681384789,"organic","null"
"274",0.861198738170347,0.00449975129647097,"organic","null"
"275",0.864353312302839,0.00438236081981969,"organic","null"
"276",0.867507886435331,0.0042913027805244,"organic","null"
"277",0.870662460567823,0.00420661741478724,"organic","null"
"278",0.873817034700315,0.00413826966385152,"organic","null"
"279",0.876971608832808,0.00406642617637375,"organic","null"
"280",0.8801261829653,0.00401096922932861,"organic","null"
"281",0.883280757097792,0.00393897550630654,"organic","null"
"282",0.886435331230284,0.00389008430329288,"organic","null"
"283",0.889589905362776,0.00380227731134602,"organic","null"
"284",0.892744479495268,0.00375654256141019,"organic","null"
"285",0.89589905362776,0.00370747803868853,"organic","null"
"286",0.899053627760252,0.0036489202283598,"organic","null"
"287",0.902208201892744,0.00357059292623996,"organic","null"
"288",0.905362776025237,0.00352830802582861,"organic","null"
"289",0.908517350157729,0.00350861485858072,"organic","null"
"290",0.911671924290221,0.00347926560976379,"organic","null"
"291",0.914826498422713,0.00344015576653912,"organic","null"
"292",0.917981072555205,0.00342384112039026,"organic","null"
"293",0.921135646687697,0.00339754871608303,"organic","null"
"294",0.924290220820189,0.00338110576377965,"organic","null"
"295",0.927444794952681,0.00335806568799444,"organic","null"
"296",0.930599369085173,0.00334164468674533,"organic","null"
"297",0.933753943217666,0.00331550523588565,"organic","null"
"298",0.936908517350158,0.00330569002609781,"organic","null"
"299",0.94006309148265,0.00329584411461255,"organic","null"
"300",0.943217665615142,0.00327950829787282,"organic","null"
"301",0.946372239747634,0.00327619372502182,"organic","null"
"302",0.949526813880126,0.00327294372177182,"organic","null"
"303",0.952681388012618,0.00326639050617542,"organic","null"
"304",0.95583596214511,0.00326311926107411,"organic","null"
"305",0.958990536277602,0.00326311926107411,"organic","null"
"306",0.962145110410095,0.00326311926107411,"organic","null"
"307",0.965299684542587,0.00326311926107411,"organic","null"
"308",0.968454258675079,0.00326311926107411,"organic","null"
"309",0.971608832807571,0.00326311926107411,"organic","null"
"310",0.974763406940063,0.00325987977563398,"organic","null"
"311",0.977917981072555,0.00325987977563398,"organic","null"
"312",0.981072555205047,0.00325987977563398,"organic","null"
"313",0.984227129337539,0.00325987977563398,"organic","null"
"314",0.987381703470032,0.00325987977563398,"organic","null"
"315",0.990536277602524,0.00325987977563398,"organic","null"
"316",0.993690851735016,0.00325987977563398,"organic","null"
"317",0.996845425867508,0.00325987977563398,"organic","null"
"318",1,0,"organic","null"
"319",0,1,"conventional","null"
"320",0.00315457413249211,0.995479873617721,"conventional","null"
"321",0.00630914826498423,0.990994720398002,"conventional","null"
"322",0.00946372239747634,0.986489654929463,"conventional","null"
"323",0.0126182965299685,0.982151213979486,"conventional","null"
"324",0.0157728706624606,0.977705782543854,"conventional","null"
"325",0.0189274447949527,0.973273456744211,"conventional","null"
"326",0.0220820189274448,0.969000466081482,"conventional","null"
"327",0.0252365930599369,0.964674964210162,"conventional","null"
"328",0.028391167192429,0.960469362601146,"conventional","null"
"329",0.0315457413249211,0.956095528777285,"conventional","null"
"330",0.0347003154574132,0.951922967658149,"conventional","null"
"331",0.0378548895899054,0.947574605107112,"conventional","null"
"332",0.0410094637223975,0.943311242439579,"conventional","null"
"333",0.0441640378548896,0.939151209859635,"conventional","null"
"334",0.0473186119873817,0.934793640999398,"conventional","null"
"335",0.0504731861198738,0.93059265323403,"conventional","null"
"336",0.0536277602523659,0.926247365234283,"conventional","null"
"337",0.056782334384858,0.9219114102584,"conventional","null"
"338",0.0599369085173502,0.917597325564803,"conventional","null"
"339",0.0630914826498423,0.913363399748283,"conventional","null"
"340",0.0662460567823344,0.908957435198146,"conventional","null"
"341",0.0694006309148265,0.904518103214224,"conventional","null"
"342",0.0725552050473186,0.900114429002737,"conventional","null"
"343",0.0757097791798107,0.895688215276754,"conventional","null"
"344",0.0788643533123028,0.891437898439003,"conventional","null"
"345",0.082018927444795,0.887011548304262,"conventional","null"
"346",0.0851735015772871,0.882676576227242,"conventional","null"
"347",0.0883280757097792,0.878233077271899,"conventional","null"
"348",0.0914826498422713,0.873998465629407,"conventional","null"
"349",0.0946372239747634,0.869569919474583,"conventional","null"
"350",0.0977917981072555,0.865172584230674,"conventional","null"
"351",0.100946372239748,0.860785430174802,"conventional","null"
"352",0.10410094637224,0.856239250225557,"conventional","null"
"353",0.107255520504732,0.85191345234292,"conventional","null"
"354",0.110410094637224,0.847435482337344,"conventional","null"
"355",0.113564668769716,0.842839700757087,"conventional","null"
"356",0.116719242902208,0.838264542423013,"conventional","null"
"357",0.1198738170347,0.833616498359556,"conventional","null"
"358",0.123028391167192,0.828853644194445,"conventional","null"
"359",0.126182965299685,0.824255928548589,"conventional","null"
"360",0.129337539432177,0.819556313615312,"conventional","null"
"361",0.132492113564669,0.814801085668153,"conventional","null"
"362",0.135646687697161,0.810186540201824,"conventional","null"
"363",0.138801261829653,0.805477348678224,"conventional","null"
"364",0.141955835962145,0.800780126502414,"conventional","null"
"365",0.145110410094637,0.79609820724821,"conventional","null"
"366",0.148264984227129,0.791155555884267,"conventional","null"
"367",0.151419558359621,0.786242173012904,"conventional","null"
"368",0.154574132492114,0.781373144476474,"conventional","null"
"369",0.157728706624606,0.776307653759936,"conventional","null"
"370",0.160883280757098,0.771386836508875,"conventional","null"
"371",0.16403785488959,0.766200462756656,"conventional","null"
"372",0.167192429022082,0.761199476768565,"conventional","null"
"373",0.170347003154574,0.75615252826137,"conventional","null"
"374",0.173501577287066,0.751053245535667,"conventional","null"
"375",0.176656151419558,0.746035138197446,"conventional","null"
"376",0.17981072555205,0.740900781712451,"conventional","null"
"377",0.182965299684543,0.735676233557551,"conventional","null"
"378",0.186119873817035,0.730399063688802,"conventional","null"
"379",0.189274447949527,0.725093110513587,"conventional","null"
"380",0.192429022082019,0.719844933758554,"conventional","null"
"381",0.195583596214511,0.714452588364408,"conventional","null"
"382",0.198738170347003,0.709164273473397,"conventional","null"
"383",0.201892744479495,0.703668228466148,"conventional","null"
"384",0.205047318611987,0.698023749940429,"conventional","null"
"385",0.208201892744479,0.692360421939943,"conventional","null"
"386",0.211356466876972,0.686582603779659,"conventional","null"
"387",0.214511041009464,0.680755190610316,"conventional","null"
"388",0.217665615141956,0.674883842184428,"conventional","null"
"389",0.220820189274448,0.669171006099062,"conventional","null"
"390",0.22397476340694,0.663173542397505,"conventional","null"
"391",0.227129337539432,0.657282652255962,"conventional","null"
"392",0.230283911671924,0.651280624432464,"conventional","null"
"393",0.233438485804416,0.645013668003858,"conventional","null"
"394",0.236593059936909,0.638987400129249,"conventional","null"
"395",0.239747634069401,0.632830817719255,"conventional","null"
"396",0.242902208201893,0.626484455792424,"conventional","null"
"397",0.246056782334385,0.619852906851196,"conventional","null"
"398",0.249211356466877,0.613469381162821,"conventional","null"
"399",0.252365930599369,0.606987794531611,"conventional","null"
"400",0.255520504731861,0.600277973271529,"conventional","null"
"401",0.258675078864353,0.593656973580172,"conventional","null"
"402",0.261829652996845,0.586797244592236,"conventional","null"
"403",0.264984227129338,0.579737975856476,"conventional","null"
"404",0.26813880126183,0.572416533555522,"conventional","null"
"405",0.271293375394322,0.564839619174903,"conventional","null"
"406",0.274447949526814,0.556903070130778,"conventional","null"
"407",0.277602523659306,0.549186813155876,"conventional","null"
"408",0.280757097791798,0.541193615459471,"conventional","null"
"409",0.28391167192429,0.533292602941767,"conventional","null"
"410",0.287066246056782,0.525107708108344,"conventional","null"
"411",0.290220820189274,0.516296867948646,"conventional","null"
"412",0.293375394321767,0.507111433423514,"conventional","null"
"413",0.296529968454259,0.49856691449072,"conventional","null"
"414",0.299684542586751,0.489370487119124,"conventional","null"
"415",0.302839116719243,0.480163009496721,"conventional","null"
"416",0.305993690851735,0.47059581405518,"conventional","null"
"417",0.309148264984227,0.459833518900045,"conventional","null"
"418",0.312302839116719,0.450080636468767,"conventional","null"
"419",0.315457413249211,0.438996155481067,"conventional","null"
"420",0.318611987381703,0.428048892135951,"conventional","null"
"421",0.321766561514196,0.416241508135713,"conventional","null"
"422",0.324921135646688,0.405086007064228,"conventional","null"
"423",0.32807570977918,0.392487324145471,"conventional","null"
"424",0.331230283911672,0.379771671322044,"conventional","null"
"425",0.334384858044164,0.365837024512468,"conventional","null"
"426",0.337539432176656,0.354241659489662,"conventional","null"
"427",0.340694006309148,0.34140424309406,"conventional","null"
"428",0.34384858044164,0.327811407223829,"conventional","null"
"429",0.347003154574132,0.314975599592008,"conventional","null"
"430",0.350157728706625,0.301773761491691,"conventional","null"
"431",0.353312302839117,0.288013513584773,"conventional","null"
"432",0.356466876971609,0.275526945978832,"conventional","null"
"433",0.359621451104101,0.262258239417579,"conventional","null"
"434",0.362776025236593,0.249553604534956,"conventional","null"
"435",0.365930599369085,0.236372014232461,"conventional","null"
"436",0.369085173501577,0.224736905220893,"conventional","null"
"437",0.372239747634069,0.213836343202614,"conventional","null"
"438",0.375394321766562,0.203709885014286,"conventional","null"
"439",0.378548895899054,0.191499682502097,"conventional","null"
"440",0.381703470031546,0.181632607200471,"conventional","null"
"441",0.384858044164038,0.171091064862278,"conventional","null"
"442",0.38801261829653,0.160803154352231,"conventional","null"
"443",0.391167192429022,0.151629171430765,"conventional","null"
"444",0.394321766561514,0.143317586604101,"conventional","null"
"445",0.397476340694006,0.134535123093301,"conventional","null"
"446",0.400630914826498,0.126537410169687,"conventional","null"
"447",0.403785488958991,0.119956049201325,"conventional","null"
"448",0.406940063091483,0.114396024965214,"conventional","null"
"449",0.410094637223975,0.107913642287564,"conventional","null"
"450",0.413249211356467,0.101290575451764,"conventional","null"
"451",0.416403785488959,0.0952731867776558,"conventional","null"
"452",0.419558359621451,0.0908406352615388,"conventional","null"
"453",0.422712933753943,0.0866254987144683,"conventional","null"
"454",0.425867507886435,0.0827422478665029,"conventional","null"
"455",0.429022082018927,0.078604265600563,"conventional","null"
"456",0.43217665615142,0.0751002227258363,"conventional","null"
"457",0.435331230283912,0.0716680196237905,"conventional","null"
"458",0.438485804416404,0.0681639110883167,"conventional","null"
"459",0.441640378548896,0.0651414248021596,"conventional","null"
"460",0.444794952681388,0.0619122358864136,"conventional","null"
"461",0.44794952681388,0.0589843075182784,"conventional","null"
"462",0.451104100946372,0.0564159238313736,"conventional","null"
"463",0.454258675078864,0.0539708246480753,"conventional","null"
"464",0.457413249211356,0.0518908091607817,"conventional","null"
"465",0.460567823343849,0.0498150858936972,"conventional","null"
"466",0.463722397476341,0.0480100708892088,"conventional","null"
"467",0.466876971608833,0.0464440838295968,"conventional","null"
"468",0.470031545741325,0.0445120196446318,"conventional","null"
"469",0.473186119873817,0.0428621041597167,"conventional","null"
"470",0.476340694006309,0.0411777191062136,"conventional","null"
"471",0.479495268138801,0.0399854753940003,"conventional","null"
"472",0.482649842271293,0.0383522407221001,"conventional","null"
"473",0.485804416403785,0.0371653948104636,"conventional","null"
"474",0.488958990536278,0.0359532148228313,"conventional","null"
"475",0.49211356466877,0.0348431578678262,"conventional","null"
"476",0.495268138801262,0.033751256228144,"conventional","null"
"477",0.498422712933754,0.0328370752352395,"conventional","null"
"478",0.501577287066246,0.0318736974553945,"conventional","null"
"479",0.504731861198738,0.0307891042122801,"conventional","null"
"480",0.50788643533123,0.0299292872893173,"conventional","null"
"481",0.511041009463722,0.0290916802111448,"conventional","null"
"482",0.514195583596215,0.0281646099081788,"conventional","null"
"483",0.517350157728707,0.027570044974126,"conventional","null"
"484",0.520504731861199,0.0267920682065184,"conventional","null"
"485",0.523659305993691,0.0260906938156045,"conventional","null"
"486",0.526813880126183,0.0254409126477159,"conventional","null"
"487",0.529968454258675,0.0249056121005319,"conventional","null"
"488",0.533123028391167,0.0243151084283717,"conventional","null"
"489",0.536277602523659,0.0237573981029509,"conventional","null"
"490",0.539432176656151,0.0230924672452254,"conventional","null"
"491",0.542586750788643,0.0226226190153596,"conventional","null"
"492",0.545741324921136,0.0220605801595499,"conventional","null"
"493",0.548895899053628,0.0215250277172231,"conventional","null"
"494",0.55205047318612,0.0209654934753421,"conventional","null"
"495",0.555205047318612,0.0203510304630637,"conventional","null"
"496",0.558359621451104,0.0198814735858252,"conventional","null"
"497",0.561514195583596,0.0194955165780028,"conventional","null"
"498",0.564668769716088,0.0190410372524736,"conventional","null"
"499",0.56782334384858,0.0186321524431956,"conventional","null"
"500",0.570977917981073,0.0181521380481349,"conventional","null"
"501",0.574132492113565,0.0177660071022284,"conventional","null"
"502",0.577287066246057,0.0173801170463162,"conventional","null"
"503",0.580441640378549,0.016960841063691,"conventional","null"
"504",0.583596214511041,0.0165710810454933,"conventional","null"
"505",0.586750788643533,0.0162405854711603,"conventional","null"
"506",0.589905362776025,0.0159511509347416,"conventional","null"
"507",0.593059936908517,0.0155672966906124,"conventional","null"
"508",0.596214511041009,0.0152981489215503,"conventional","null"
"509",0.599369085173502,0.015038260020839,"conventional","null"
"510",0.602523659305994,0.0147819042603309,"conventional","null"
"511",0.605678233438486,0.0144741490936041,"conventional","null"
"512",0.608832807570978,0.0142077756617085,"conventional","null"
"513",0.61198738170347,0.0139707153599325,"conventional","null"
"514",0.615141955835962,0.0137245049254918,"conventional","null"
"515",0.618296529968454,0.0135360636445437,"conventional","null"
"516",0.621451104100946,0.0133379114121315,"conventional","null"
"517",0.624605678233438,0.0131139902590559,"conventional","null"
"518",0.627760252365931,0.0129200181407311,"conventional","null"
"519",0.630914826498423,0.012731535478669,"conventional","null"
